## SL2 field_label weight(automorphic) level(HNF) cusp-dim new-cusp-dim
2.0.19.1 2 [380,170,2] 16 2
2.0.19.1 2 [380,18,2] 16 2
2.0.19.1 2 [385,134,1] 6 2
2.0.19.1 2 [385,145,1] 2 2
2.0.19.1 2 [385,19,1] 5 1
2.0.19.1 2 [385,239,1] 2 2
2.0.19.1 2 [385,250,1] 6 2
2.0.19.1 2 [385,299,1] 2 2
2.0.19.1 2 [385,365,1] 5 1
2.0.19.1 2 [385,85,1] 2 2
2.0.19.1 2 [387,42,3] 4 0
2.0.19.1 2 [387,84,3] 4 0
2.0.19.1 2 [389,168,1] 0 0
2.0.19.1 3 [389,168,1] 2 0
2.0.19.1 2 [389,220,1] 0 0
2.0.19.1 3 [389,220,1] 2 0
2.0.19.1 2 [391,173,1] 0 0
2.0.19.1 2 [391,217,1] 0 0
2.0.19.1 2 [391,309,1] 0 0
2.0.19.1 2 [391,81,1] 0 0
2.0.19.1 2 [396,12,6] 16 0
2.0.19.1 2 [396,48,6] 16 0
2.0.19.1 2 [397,352,1] 0 0
2.0.19.1 2 [397,44,1] 0 0
2.0.19.1 2 [400,0,20] 35 4
2.0.19.1 2 [400,16,4] 14 0
2.0.19.1 2 [400,80,4] 14 0
2.0.19.1 2 [4,0,2] 1 1
2.0.19.1 12 [4,0,2] 26 8
2.0.19.1 3 [4,0,2] 3 1
2.0.19.1 4 [4,0,2] 6 2
2.0.19.1 5 [4,0,2] 8 4
2.0.19.1 6 [4,0,2] 10 4
2.0.19.1 7 [4,0,2] 13 5
2.0.19.1 8 [4,0,2] 16 6
2.0.19.1 9 [4,0,2] 18 6
2.0.19.1 10 [4,0,2] 20 8
2.0.19.1 11 [4,0,2] 23 9
2.0.19.1 2 [404,148,2] 4 0
2.0.19.1 2 [404,52,2] 4 0
2.0.19.1 2 [405,0,9] 20 0
2.0.19.1 2 [405,36,9] 20 0
2.0.19.1 2 [415,120,1] 0 0
2.0.19.1 2 [415,294,1] 0 0
2.0.19.1 2 [415,369,1] 0 0
2.0.19.1 2 [415,45,1] 0 0
2.0.19.1 2 [419,199,1] 0 0
2.0.19.1 2 [419,219,1] 0 0
2.0.19.1 2 [423,120,3] 5 1
2.0.19.1 2 [423,18,3] 5 1
2.0.19.1 2 [425,15,5] 12 4
2.0.19.1 2 [425,20,1] 0 0
2.0.19.1 2 [425,370,1] 3 1
2.0.19.1 2 [425,404,1] 0 0
2.0.19.1 2 [425,54,1] 3 1
2.0.19.1 2 [425,65,5] 12 4
2.0.19.1 2 [427,190,1] 0 0
2.0.19.1 2 [427,236,1] 0 0
2.0.19.1 2 [427,68,1] 0 0
2.0.19.1 2 [43,14,1] 0 0
2.0.19.1 3 [43,14,1] 2 0
2.0.19.1 4 [43,14,1] 4 0
2.0.19.1 5 [43,14,1] 4 0
2.0.19.1 2 [43,28,1] 0 0
2.0.19.1 3 [43,28,1] 2 0
2.0.19.1 4 [43,28,1] 4 0
2.0.19.1 5 [43,28,1] 4 0
2.0.19.1 6 [43,28,1] 6 0
2.0.19.1 2 [44,16,2] 3 1
2.0.19.1 3 [44,16,2] 6 0
2.0.19.1 4 [44,16,2] 12 0
2.0.19.1 5 [44,16,2] 16 0
2.0.19.1 2 [441,99,3] 8 2
2.0.19.1 2 [44,4,2] 3 1
2.0.19.1 3 [44,4,2] 6 0
2.0.19.1 4 [44,4,2] 12 0
2.0.19.1 5 [44,4,2] 16 0
2.0.19.1 2 [45,0,3] 4 0
2.0.19.1 3 [45,0,3] 10 0
2.0.19.1 4 [45,0,3] 16 0
2.0.19.1 5 [45,0,3] 22 0
2.0.19.1 2 [45,12,3] 4 0
2.0.19.1 3 [45,12,3] 10 0
2.0.19.1 4 [45,12,3] 16 0
2.0.19.1 5 [45,12,3] 22 0
2.0.19.1 2 [461,372,1] 0 0
2.0.19.1 2 [461,88,1] 0 0
2.0.19.1 2 [463,147,1] 0 0
2.0.19.1 2 [463,315,1] 0 0
2.0.19.1 2 [467,21,1] 0 0
2.0.19.1 2 [467,445,1] 0 0
2.0.19.1 2 [473,200,1] 0 0
2.0.19.1 2 [473,272,1] 0 0
2.0.19.1 2 [473,415,1] 0 0
2.0.19.1 2 [473,57,1] 0 0
2.0.19.1 2 [47,40,1] 0 0
2.0.19.1 3 [47,40,1] 2 0
2.0.19.1 4 [47,40,1] 4 0
2.0.19.1 5 [47,40,1] 4 0
2.0.19.1 2 [475,104,1] 4 1
2.0.19.1 2 [475,45,5] 17 7
2.0.19.1 2 [47,6,1] 0 0
2.0.19.1 2 [476,108,2] 6 2
2.0.19.1 3 [47,6,1] 2 0
2.0.19.1 4 [47,6,1] 4 0
2.0.19.1 2 [476,128,2] 6 2
2.0.19.1 5 [47,6,1] 4 0
2.0.19.1 2 [476,142,2] 4 0
2.0.19.1 2 [476,94,2] 4 0
2.0.19.1 2 [479,143,1] 0 0
2.0.19.1 2 [479,335,1] 0 0
2.0.19.1 2 [484,0,22] 37 7
2.0.19.1 2 [484,192,2] 7 2
2.0.19.1 2 [484,48,2] 7 2
2.0.19.1 2 [49,0,7] 5 5
2.0.19.1 3 [49,0,7] 14 10
2.0.19.1 4 [49,0,7] 22 14
2.0.19.1 5 [49,0,7] 28 20
2.0.19.1 2 [491,441,1] 0 0
2.0.19.1 2 [491,49,1] 0 0
2.0.19.1 2 [49,15,1] 0 0
2.0.19.1 3 [49,15,1] 6 3
2.0.19.1 4 [49,15,1] 8 2
2.0.19.1 5 [49,15,1] 8 2
2.0.19.1 2 [49,33,1] 0 0
2.0.19.1 3 [49,33,1] 6 3
2.0.19.1 4 [49,33,1] 8 2
2.0.19.1 5 [49,33,1] 8 2
2.0.19.1 2 [495,105,3] 8 0
2.0.19.1 2 [495,57,3] 8 0
2.0.19.1 2 [495,90,3] 8 0
2.0.19.1 2 [499,203,1] 0 0
2.0.19.1 2 [499,295,1] 0 0
2.0.19.1 2 [500,0,10] 45 4
2.0.19.1 2 [500,190,2] 23 4
2.0.19.1 2 [500,40,10] 45 4
2.0.19.1 2 [500,58,2] 23 4
2.0.19.1 2 [5,0,1] 0 0
2.0.19.1 3 [5,0,1] 2 0
2.0.19.1 4 [5,0,1] 4 0
2.0.19.1 5 [5,0,1] 4 0
2.0.19.1 6 [5,0,1] 6 0
2.0.19.1 7 [5,0,1] 8 0
2.0.19.1 8 [5,0,1] 10 0
2.0.19.1 9 [5,0,1] 12 0
2.0.19.1 10 [5,0,1] 12 0
2.0.19.1 2 [503,240,1] 0 0
2.0.19.1 2 [503,262,1] 0 0
2.0.19.1 2 [505,175,1] 3 1
2.0.19.1 2 [505,329,1] 3 1
2.0.19.1 2 [505,430,1] 2 0
2.0.19.1 2 [505,74,1] 2 0
2.0.19.1 2 [511,22,1] 0 0
2.0.19.1 2 [511,460,1] 0 0
2.0.19.1 2 [511,488,1] 0 0
2.0.19.1 2 [511,50,1] 0 0
2.0.19.1 2 [517,134,1] 1 1
2.0.19.1 2 [517,228,1] 0 0
2.0.19.1 2 [517,288,1] 0 0
2.0.19.1 2 [517,382,1] 1 1
2.0.19.1 2 [524,210,2] 2 0
2.0.19.1 2 [524,50,2] 2 0
2.0.19.1 2 [529,0,23] 19 19
2.0.19.1 2 [529,196,1] 2 2
2.0.19.1 2 [529,332,1] 2 2
2.0.19.1 2 [532,170,2] 12 0
2.0.19.1 2 [532,94,2] 12 0
2.0.19.1 2 [539,14,7] 17 3
2.0.19.1 2 [539,162,1] 0 0
2.0.19.1 2 [539,211,1] 8 4
2.0.19.1 2 [539,327,1] 8 4
2.0.19.1 2 [539,376,1] 0 0
2.0.19.1 2 [539,56,7] 17 3
2.0.19.1 2 [5,4,1] 0 0
2.0.19.1 3 [5,4,1] 2 0
2.0.19.1 4 [5,4,1] 4 0
2.0.19.1 5 [5,4,1] 4 0
2.0.19.1 2 [541,479,1] 0 0
2.0.19.1 6 [5,4,1] 6 0
2.0.19.1 7 [5,4,1] 8 0
2.0.19.1 2 [541,61,1] 0 0
2.0.19.1 8 [5,4,1] 10 0
2.0.19.1 9 [5,4,1] 12 0
2.0.19.1 10 [5,4,1] 12 0
2.0.19.1 11 [5,4,1] 14 0
2.0.19.1 2 [548,22,2] 2 0
2.0.19.1 2 [548,250,2] 2 0
2.0.19.1 2 [549,159,3] 5 1
2.0.19.1 2 [549,21,3] 5 1
2.0.19.1 2 [55,19,1] 0 0
2.0.19.1 3 [55,19,1] 4 0
2.0.19.1 4 [55,19,1] 8 0
2.0.19.1 5 [55,19,1] 8 0
2.0.19.1 2 [55,24,1] 0 0
2.0.19.1 3 [55,24,1] 4 0
2.0.19.1 4 [55,24,1] 8 0
2.0.19.1 5 [55,24,1] 8 0
2.0.19.1 2 [55,30,1] 0 0
2.0.19.1 3 [55,30,1] 4 0
2.0.19.1 4 [55,30,1] 8 0
2.0.19.1 5 [55,30,1] 8 0
2.0.19.1 2 [55,35,1] 0 0
2.0.19.1 3 [55,35,1] 4 0
2.0.19.1 4 [55,35,1] 8 0
2.0.19.1 5 [55,35,1] 8 0
2.0.19.1 2 [556,112,2] 2 0
2.0.19.1 2 [556,164,2] 2 0
2.0.19.1 2 [557,23,1] 0 0
2.0.19.1 2 [557,533,1] 0 0
2.0.19.1 2 [560,116,4] 15 1
2.0.19.1 2 [560,20,4] 15 1
2.0.19.1 2 [560,60,4] 12 0
2.0.19.1 2 [560,76,4] 12 0
2.0.19.1 2 [567,45,9] 24 4
2.0.19.1 2 [567,9,9] 24 4
2.0.19.1 2 [571,472,1] 0 0
2.0.19.1 2 [571,98,1] 0 0
2.0.19.1 2 [575,104,1] 8 8
2.0.19.1 2 [575,470,1] 8 8
2.0.19.1 2 [575,495,1] 0 0
2.0.19.1 2 [575,50,5] 12 6
2.0.19.1 2 [575,60,5] 12 6
2.0.19.1 2 [575,79,1] 0 0
2.0.19.1 2 [576,0,24] 35 8
2.0.19.1 2 [577,157,1] 0 0
2.0.19.1 2 [577,419,1] 0 0
2.0.19.1 2 [581,120,1] 0 0
2.0.19.1 2 [581,211,1] 0 0
2.0.19.1 2 [581,369,1] 0 0
2.0.19.1 2 [581,460,1] 0 0
2.0.19.1 2 [587,266,1] 0 0
2.0.19.1 2 [587,320,1] 0 0
2.0.19.1 2 [593,224,1] 0 0
2.0.19.1 2 [595,190,1] 0 0
2.0.19.1 2 [595,285,1] 7 5
2.0.19.1 2 [595,309,1] 7 5
2.0.19.1 2 [595,404,1] 0 0
2.0.19.1 2 [595,530,1] 0 0
2.0.19.1 2 [595,540,1] 2 0
2.0.19.1 2 [595,54,1] 2 0
2.0.19.1 2 [595,64,1] 0 0
2.0.19.1 2 [596,116,2] 2 0
2.0.19.1 2 [596,180,2] 2 0
2.0.19.1 2 [605,0,11] 23 1
2.0.19.1 2 [605,145,1] 2 2
2.0.19.1 2 [605,24,1] 0 0
2.0.19.1 2 [605,44,11] 23 1
2.0.19.1 2 [605,459,1] 2 2
2.0.19.1 2 [605,580,1] 0 0
2.0.19.1 2 [612,18,6] 17 3
2.0.19.1 2 [612,78,6] 17 3
2.0.19.1 2 [613,265,1] 0 0
2.0.19.1 2 [613,347,1] 0 0
2.0.19.1 2 [61,53,1] 0 0
2.0.19.1 3 [61,53,1] 2 0
2.0.19.1 4 [61,53,1] 4 0
2.0.19.1 5 [61,53,1] 4 0
2.0.19.1 2 [61,7,1] 0 0
2.0.19.1 3 [61,7,1] 2 0
2.0.19.1 4 [61,7,1] 4 0
2.0.19.1 5 [61,7,1] 4 0
2.0.19.1 2 [617,55,1] 0 0
2.0.19.1 2 [617,561,1] 0 0
2.0.19.1 2 [619,184,1] 1 1
2.0.19.1 2 [619,434,1] 1 1
2.0.19.1 2 [625,0,25] 43 19
2.0.19.1 2 [625,100,5] 23 0
2.0.19.1 2 [625,20,5] 23 0
2.0.19.1 2 [625,279,1] 16 8
2.0.19.1 2 [625,345,1] 16 8
2.0.19.1 2 [628,230,2] 9 3
2.0.19.1 2 [628,82,2] 9 3
2.0.19.1 2 [631,287,1] 0 0
2.0.19.1 2 [631,343,1] 0 0
2.0.19.1 2 [63,15,3] 4 0
2.0.19.1 3 [63,15,3] 10 0
2.0.19.1 4 [63,15,3] 16 0
2.0.19.1 5 [63,15,3] 22 0
2.0.19.1 2 [63,3,3] 4 0
2.0.19.1 3 [63,3,3] 10 0
2.0.19.1 4 [63,3,3] 16 0
2.0.19.1 2 [64,0,8] 5 2
2.0.19.1 3 [64,0,8] 14 5
2.0.19.1 4 [64,0,8] 24 8
2.0.19.1 5 [64,0,8] 34 10
2.0.19.1 2 [643,222,1] 0 0
2.0.19.1 2 [643,420,1] 0 0
2.0.19.1 2 [644,24,2] 12 0
2.0.19.1 2 [644,254,2] 4 0
2.0.19.1 2 [644,296,2] 12 0
2.0.19.1 2 [644,66,2] 4 0
2.0.19.1 2 [647,234,1] 0 0
2.0.19.1 2 [647,412,1] 0 0
2.0.19.1 2 [652,150,2] 2 0
2.0.19.1 2 [652,174,2] 2 0
2.0.19.1 2 [653,189,1] 0 0
2.0.19.1 2 [653,463,1] 0 0
2.0.19.1 2 [655,105,1] 0 0
2.0.19.1 2 [655,25,1] 0 0
2.0.19.1 2 [655,549,1] 0 0
2.0.19.1 2 [655,629,1] 0 0
2.0.19.1 2 [657,150,3] 4 0
2.0.19.1 2 [657,66,3] 4 0
2.0.19.1 2 [665,180,1] 4 0
2.0.19.1 2 [665,484,1] 4 0
2.0.19.1 2 [665,85,1] 4 0
2.0.19.1 2 [671,129,1] 0 0
2.0.19.1 2 [68,26,2] 2 0
2.0.19.1 3 [68,26,2] 6 0
2.0.19.1 4 [68,26,2] 12 0
2.0.19.1 2 [68,6,2] 2 0
2.0.19.1 3 [68,6,2] 6 0
2.0.19.1 4 [68,6,2] 12 0
2.0.19.1 2 [688,56,4] 10 0
2.0.19.1 2 [701,181,1] 0 0
2.0.19.1 2 [704,64,8] 14 1
2.0.19.1 2 [707,680,1] 2 0
2.0.19.1 2 [7,1,1] 0 0
2.0.19.1 3 [7,1,1] 2 0
2.0.19.1 4 [7,1,1] 4 0
2.0.19.1 5 [7,1,1] 4 0
2.0.19.1 6 [7,1,1] 6 0
2.0.19.1 7 [7,1,1] 8 0
2.0.19.1 8 [7,1,1] 10 0
2.0.19.1 9 [7,1,1] 12 0
2.0.19.1 10 [7,1,1] 12 0
2.0.19.1 2 [719,292,1] 0 0
2.0.19.1 2 [73,22,1] 0 0
2.0.19.1 3 [73,22,1] 2 0
2.0.19.1 4 [73,22,1] 4 0
2.0.19.1 5 [73,22,1] 4 0
2.0.19.1 2 [73,50,1] 0 0
2.0.19.1 3 [73,50,1] 2 0
2.0.19.1 4 [73,50,1] 4 0
2.0.19.1 5 [73,50,1] 4 0
2.0.19.1 2 [739,425,1] 1 1
2.0.19.1 2 [7,5,1] 0 0
2.0.19.1 3 [7,5,1] 2 0
2.0.19.1 4 [7,5,1] 4 0
2.0.19.1 5 [7,5,1] 4 0
2.0.19.1 6 [7,5,1] 6 0
2.0.19.1 7 [7,5,1] 8 0
2.0.19.1 8 [7,5,1] 10 0
2.0.19.1 9 [7,5,1] 12 0
2.0.19.1 10 [7,5,1] 12 0
2.0.19.1 2 [752,24,4] 12 2
2.0.19.1 2 [76,18,2] 6 2
2.0.19.1 3 [76,18,2] 6 0
2.0.19.1 4 [76,18,2] 25 5
2.0.19.1 2 [764,308,2] 2 0
2.0.19.1 2 [77,19,1] 2 2
2.0.19.1 3 [77,19,1] 4 0
2.0.19.1 4 [77,19,1] 8 0
2.0.19.1 2 [77,57,1] 2 2
2.0.19.1 3 [77,57,1] 4 0
2.0.19.1 4 [77,57,1] 8 0
2.0.19.1 2 [77,68,1] 0 0
2.0.19.1 3 [77,68,1] 4 0
2.0.19.1 4 [77,68,1] 8 0
2.0.19.1 2 [77,8,1] 0 0
2.0.19.1 3 [77,8,1] 4 0
2.0.19.1 4 [77,8,1] 8 0
2.0.19.1 2 [80,0,4] 6 0
2.0.19.1 3 [80,0,4] 12 0
2.0.19.1 4 [80,0,4] 22 0
2.0.19.1 2 [80,16,4] 6 0
2.0.19.1 3 [80,16,4] 12 0
2.0.19.1 4 [80,16,4] 22 0
2.0.19.1 2 [81,0,9] 10 6
2.0.19.1 3 [81,0,9] 25 16
2.0.19.1 4 [81,0,9] 41 27
2.0.19.1 2 [83,37,1] 0 0
2.0.19.1 3 [83,37,1] 2 0
2.0.19.1 4 [83,37,1] 4 0
2.0.19.1 2 [83,45,1] 0 0
2.0.19.1 3 [83,45,1] 2 0
2.0.19.1 4 [83,45,1] 4 0
2.0.19.1 2 [845,52,13] 18 0
2.0.19.1 2 [85,20,1] 0 0
2.0.19.1 3 [85,20,1] 4 0
2.0.19.1 4 [85,20,1] 8 0
2.0.19.1 2 [85,30,1] 1 1
2.0.19.1 3 [85,30,1] 4 0
2.0.19.1 4 [85,30,1] 8 0
2.0.19.1 2 [85,54,1] 1 1
2.0.19.1 3 [85,54,1] 4 0
2.0.19.1 4 [85,54,1] 8 0
2.0.19.1 2 [85,64,1] 0 0
2.0.19.1 3 [85,64,1] 4 0
2.0.19.1 4 [85,64,1] 8 0
2.0.19.1 2 [875,470,1] 12 4
2.0.19.1 2 [880,120,4] 18 0
2.0.19.1 2 [880,140,4] 20 2
2.0.19.1 2 [881,78,1] 0 0
2.0.19.1 2 [881,802,1] 0 0
2.0.19.1 2 [883,760,1] 0 0
2.0.19.1 2 [891,18,9] 20 0
2.0.19.1 2 [891,72,9] 20 0
2.0.19.1 2 [893,275,1] 2 0
2.0.19.1 2 [893,617,1] 2 0
2.0.19.1 2 [900,0,30] 83 11
2.0.19.1 2 [900,120,6] 34 1
2.0.19.1 2 [900,24,6] 34 1
2.0.19.1 2 [9,0,3] 2 2
2.0.19.1 3 [9,0,3] 5 3
2.0.19.1 4 [9,0,3] 8 4
2.0.19.1 5 [9,0,3] 11 7
2.0.19.1 6 [9,0,3] 15 9
2.0.19.1 7 [9,0,3] 18 10
2.0.19.1 8 [9,0,3] 21 11
2.0.19.1 9 [9,0,3] 25 13
2.0.19.1 2 [909,222,3] 6 0
2.0.19.1 2 [909,78,3] 6 0
2.0.19.1 2 [913,211,1] 0 0
2.0.19.1 2 [913,294,1] 1 1
2.0.19.1 2 [913,618,1] 1 1
2.0.19.1 2 [913,701,1] 0 0
2.0.19.1 2 [916,178,2] 2 0
2.0.19.1 2 [916,278,2] 2 0
2.0.19.1 2 [917,236,1] 0 0
2.0.19.1 2 [917,418,1] 0 0
2.0.19.1 2 [917,498,1] 0 0
2.0.19.1 2 [917,680,1] 0 0
2.0.19.1 2 [919,444,1] 1 1
2.0.19.1 2 [919,474,1] 1 1
2.0.19.1 2 [92,20,2] 2 0
2.0.19.1 3 [92,20,2] 6 0
2.0.19.1 4 [92,20,2] 12 0
2.0.19.1 2 [92,24,2] 2 0
2.0.19.1 3 [92,24,2] 6 0
2.0.19.1 4 [92,24,2] 12 0
2.0.19.1 2 [929,351,1] 1 1
2.0.19.1 2 [929,577,1] 1 1
2.0.19.1 2 [931,180,1] 4 1
2.0.19.1 2 [931,63,7] 25 11
2.0.19.1 2 [931,750,1] 4 1
2.0.19.1 2 [932,132,2] 9 5
2.0.19.1 2 [932,332,2] 9 5
2.0.19.1 2 [935,200,1] 3 1
2.0.19.1 2 [935,30,1] 5 3
2.0.19.1 2 [935,360,1] 0 0
2.0.19.1 2 [935,404,1] 2 2
2.0.19.1 2 [935,530,1] 2 2
2.0.19.1 2 [935,574,1] 0 0
2.0.19.1 2 [935,734,1] 3 1
2.0.19.1 2 [935,904,1] 5 3
2.0.19.1 2 [937,101,1] 1 1
2.0.19.1 2 [937,835,1] 1 1
2.0.19.1 2 [940,200,2] 28 4
2.0.19.1 2 [940,268,2] 28 4
2.0.19.1 2 [940,388,2] 18 6
2.0.19.1 2 [940,80,2] 18 6
2.0.19.1 2 [947,338,1] 0 0
2.0.19.1 2 [947,608,1] 0 0
2.0.19.1 2 [955,154,1] 7 7
2.0.19.1 2 [955,345,1] 1 1
2.0.19.1 2 [955,609,1] 1 1
2.0.19.1 2 [955,800,1] 7 7
2.0.19.1 2 [956,408,2] 2 0
2.0.19.1 2 [956,68,2] 2 0
2.0.19.1 2 [95,85,1] 2 0
2.0.19.1 3 [95,85,1] 4 0
2.0.19.1 4 [95,85,1] 16 0
2.0.19.1 2 [95,9,1] 2 0
2.0.19.1 3 [95,9,1] 4 0
2.0.19.1 4 [95,9,1] 16 0
2.0.19.1 2 [959,148,1] 0 0
2.0.19.1 2 [959,285,1] 0 0
2.0.19.1 2 [959,673,1] 0 0
2.0.19.1 2 [959,810,1] 0 0
2.0.19.1 2 [961,0,31] 25 25
2.0.19.1 2 [967,69,1] 0 0
2.0.19.1 2 [967,897,1] 0 0
2.0.19.1 2 [973,334,1] 0 0
2.0.19.1 2 [973,638,1] 0 0
2.0.19.1 2 [973,82,1] 0 0
2.0.19.1 2 [973,890,1] 0 0
2.0.19.1 2 [976,212,4] 6 0
2.0.19.1 2 [976,28,4] 6 0
2.0.19.1 2 [980,128,2] 29 4
2.0.19.1 2 [980,30,2] 14 3
2.0.19.1 2 [980,360,2] 29 4
2.0.19.1 2 [980,458,2] 14 3
2.0.19.1 2 [985,150,1] 0 0
2.0.19.1 2 [985,440,1] 0 0
2.0.19.1 2 [985,544,1] 0 0
2.0.19.1 2 [985,834,1] 0 0
2.0.19.1 2 [989,286,1] 0 0
2.0.19.1 2 [989,401,1] 4 4
2.0.19.1 2 [989,587,1] 4 4
2.0.19.1 2 [989,702,1] 0 0
2.0.19.1 2 [99,24,3] 4 0
2.0.19.1 3 [99,24,3] 10 0
2.0.19.1 4 [99,24,3] 16 0
2.0.19.1 2 [995,269,1] 0 0
2.0.19.1 2 [995,70,1] 0 0
2.0.19.1 2 [995,725,1] 0 0
2.0.19.1 2 [995,924,1] 0 0
2.0.19.1 2 [99,6,3] 4 0
2.0.19.1 3 [99,6,3] 10 0
2.0.19.1 4 [99,6,3] 16 0
2.0.19.1 2 [997,31,1] 1 1
2.0.19.1 2 [997,965,1] 1 1
