[3,1,1]   0  1 
[4,0,2]   0  1 
[7,2,1]   0  1 
[7,4,1]   0  1 
[9,0,3]   0  2 
[12,2,2]   0  3 
[13,3,1]   0  1 
[13,9,1]   0  1 
[16,0,4]   0  2 
[19,7,1]   0  1 
[19,11,1]   0  1 
[21,4,1]   0  3 
[21,16,1]   0  3 
[25,0,5]   0  1 
[27,3,3]   0  3 
[28,4,2]   0  3 
[28,8,2]   0  3 
[31,5,1]   0  1 
[31,25,1]   0  1 
[36,0,6]   0  5 
[37,10,1]   0  1 
[37,26,1]   0  1 
[39,16,1]   0  3 
[39,22,1]   0  3 
[43,6,1]   0  1 
[43,36,1]   0  1 
[48,4,4]   0  5 
[49,0,7]   0  3 
[49,18,1]   0  2 
[49,30,1]   0  2 
[52,6,2]   0  3 
[52,18,2]   0  3 
[57,7,1]   0  3 
[57,49,1]   0  3 
[61,13,1]   0  1 
[61,47,1]   0  1 
[63,6,3]   0  5 
[63,12,3]   0  5 
[64,0,8]   0  3 
[67,29,1]   0  1 
[67,37,1]   0  1 
[73,8,1]   1  1 
[73,64,1]   1  1 
[75,5,5]   1  3 
[76,14,2]   0  3 
[76,22,2]   0  3 
[79,23,1]   0  1 
[79,55,1]   0  1 
[81,0,9]   0  4 
[84,8,2]   0  7 
[84,32,2]   0  7 
[91,9,1]   0  3 
[91,16,1]   0  3 
[91,74,1]   0  3 
[91,81,1]   0  3 
[93,25,1]   0  3 
[93,67,1]   0  3 
[97,35,1]   0  1 
[97,61,1]   0  1 
[100,0,10]   0  3 
[103,46,1]   0  1 
[103,56,1]   0  1 
[108,6,6]   0  7 
[109,45,1]   0  1 
[109,63,1]   0  1 
[111,10,1]   0  3 
[111,100,1]   0  3 
[112,8,4]   0  5 
[112,16,4]   0  5 
[117,9,3]   0  5 
[117,27,3]   0  5 
[121,0,11]   1  1 
[124,10,2]   1  3 
[124,50,2]   1  3 
[127,19,1]   0  1 
[127,107,1]   0  1 
[129,49,1]   0  3 
[129,79,1]   0  3 
[133,11,1]   0  3 
[133,30,1]   0  3 
[133,102,1]   0  3 
[133,121,1]   0  3 
[139,42,1]   0  1 
[139,96,1]   0  1 
[144,0,12]   0  8 
[147,7,7]   1  7 
[147,67,1]   0  5 
[147,79,1]   0  5 
[148,20,2]   0  3 
[148,52,2]   0  3 
[151,32,1]   0  1 
[151,118,1]   0  1 
[156,32,2]   0  7 
[156,44,2]   0  7 
[157,12,1]   0  1 
[157,144,1]   0  1 
[163,58,1]   0  1 
[163,104,1]   0  1 
[169,0,13]   0  3 
[169,22,1]   0  3 
[169,146,1]   0  3 
[171,21,3]   1  5 
[171,33,3]   1  5 
[172,12,2]   0  3 
[172,72,2]   0  3 
[175,10,5]   0  3 
[175,20,5]   0  3 
[181,48,1]   0  1 
[181,132,1]   0  1 
[183,13,1]   0  3 
[183,169,1]   0  3 
[189,12,3]   0  7 
[189,48,3]   0  7 
[192,8,8]   1  7 
[193,84,1]   0  1 
[193,108,1]   0  1 
[196,0,14]   1  7 
[196,36,2]   0  5 
[196,60,2]   0  5 
[199,92,1]   0  1 
[199,106,1]   0  1 
[201,37,1]   0  3 
[201,163,1]   0  3 
[208,12,4]   0  5 
[208,36,4]   0  5 
[211,14,1]   0  1 
[211,196,1]   0  1 
[217,25,1]   0  3 
[217,67,1]   0  3 
[217,149,1]   0  3 
[217,191,1]   0  3 
[219,64,1]   2  3 
[219,154,1]   2  3 
[223,39,1]   0  1 
[223,183,1]   0  1 
[225,0,15]   2  5 
[228,14,2]   1  7 
[228,98,2]   1  7 
[229,94,1]   0  1 
[229,134,1]   0  1 
[237,55,1]   0  3 
[237,181,1]   0  3 
[241,15,1]   1  1 
[241,225,1]   1  1 
[243,9,9]   0  5 
[244,26,2]   0  3 
[244,94,2]   0  3 
[247,68,1]   0  3 
[247,87,1]   0  3 
[247,159,1]   0  3 
[247,178,1]   0  3 
[252,12,6]   0 11 
[252,24,6]   0 11 
[256,0,16]   0  5 
[259,100,1]   0  3 
[259,121,1]   0  3 
[259,137,1]   0  3 
[259,158,1]   0  3 
[268,58,2]   0  3 
[268,74,2]   0  3 
[271,28,1]   0  1 
[271,242,1]   0  1 
[273,16,1]   1  7 
[273,100,1]   1  7 
[273,172,1]   1  7 
[273,256,1]   1  7 
[277,116,1]   0  1 
[277,160,1]   0  1 
[279,15,3]   0  5 
[279,75,3]   0  5 
[283,44,1]   1  1 
[283,238,1]   1  1 
[289,0,17]   1  1 
[291,61,1]   0  3 
[291,229,1]   0  3 
[292,16,2]   2  3 
[292,128,2]   2  3 
[300,10,10]   3  7 
[301,79,1]   0  3 
[301,135,1]   0  3 
[301,165,1]   0  3 
[301,221,1]   0  3 
[304,28,4]   0  5 
[304,44,4]   0  5 
[307,17,1]   0  1 
[307,289,1]   0  1 
[309,46,1]   0  3 
[309,262,1]   0  3 
[313,98,1]   0  1 
[313,214,1]   0  1 
[316,46,2]   0  3 
[316,110,2]   0  3 
[324,0,18]   1  9 
[325,15,5]   0  3 
[325,45,5]   0  3 
[327,154,1]   0  3 
[327,172,1]   0  3 
[331,31,1]   0  1 
[331,299,1]   0  1 
[333,30,3]   0  5 
[333,78,3]   0  5 
[336,16,4]   0 11 
[336,64,4]   0 11 
[337,128,1]   0  1 
[337,208,1]   0  1 
[343,14,7]   1  5 
[343,28,7]   1  5 
[343,18,1]   0  3 
[343,324,1]   0  3 
[349,122,1]   0  1 
[349,226,1]   0  1 
[351,48,3]   0  7 
[351,66,3]   0  7 
[361,0,19]   1  3 
[361,68,1]   0  4 
[361,292,1]   0  4 
[363,11,11]   3  3 
[364,18,2]   0  7 
[364,32,2]   0  7 
[364,148,2]   0  7 
[364,162,2]   0  7 
[367,83,1]   0  1 
[367,283,1]   0  1 
[372,50,2]   2  7 
[372,134,2]   2  7 
[373,88,1]   0  1 
[373,284,1]   0  1 
[379,51,1]   1  1 
[379,327,1]   1  1 
[381,19,1]   0  3 
[381,361,1]   0  3 
[387,18,3]   0  5 
[387,108,3]   0  5 
[388,70,2]   0  3 
[388,122,2]   0  3 
[397,34,1]   0  1 
[397,362,1]   0  1 
[399,121,1]   0  7 
[399,163,1]   1  7 
[399,235,1]   1  7 
[399,277,1]   0  7 
[400,0,20]   1  5 
[403,87,1]   0  3 
[403,191,1]   0  3 
[403,211,1]   0  3 
[403,315,1]   0  3 
[409,53,1]   0  1 
[409,355,1]   0  1 
[412,92,2]   1  3 
[412,112,2]   1  3 
[417,181,1]   1  3 
[417,235,1]   1  3 
[421,20,1]   0  1 
[421,400,1]   0  1 
[427,74,1]   0  3 
[427,135,1]   0  3 
[427,291,1]   0  3 
[427,352,1]   0  3 
[432,12,12]   0 11 
[433,198,1]   0  1 
[433,234,1]   0  1 
[436,90,2]   0  3 
[436,126,2]   0  3 
[439,171,1]   0  1 
[439,267,1]   0  1 
[441,0,21]   3 11 
[441,54,3]   0  9 
[441,90,3]   0  9 
[444,20,2]   0  7 
[444,200,2]   0  7 
[448,16,8]   0  7 
[448,32,8]   0  7 
[453,118,1]   0  3 
[453,334,1]   0  3 
[457,133,1]   0  1 
[457,323,1]   0  1 
[463,21,1]   0  1 
[463,441,1]   0  1 
[468,18,6]   0 11 
[468,54,6]   0 11 
[469,37,1]   0  3 
[469,163,1]   0  3 
[469,305,1]   0  3 
[469,431,1]   0  3 
[471,169,1]   0  3 
[471,301,1]   0  3 
[475,35,5]   1  3 
[475,55,5]   1  3 
[481,100,1]   0  3 
[481,211,1]   1  3 
[481,269,1]   1  3 
[481,380,1]   0  3 
[484,0,22]   2  3 
[487,232,1]   0  1 
[487,254,1]   0  1 
[489,58,1]   0  3 
[489,430,1]   0  3 
[496,20,4]   2  5 
[496,100,4]   2  5 
[499,139,1]   0  1 
[499,359,1]   0  1 
[507,13,13]   3  7 
[507,22,1]   0  7 
[507,484,1]   0  7 
[508,38,2]   0  3 
[508,214,2]   0  3 
[511,81,1]   2  3 
[511,137,1]   2  3 
[511,373,1]   2  3 
[511,429,1]   2  3 
[513,21,3]   3  7 
[513,147,3]   3  7 
[516,98,2]   0  7 
[516,158,2]   0  7 
[523,60,1]   1  1 
[523,462,1]   1  1 
[525,20,5]   2  7 
[525,80,5]   2  7 
[529,0,23]   2  1 
[532,22,2]   0  7 
[532,60,2]   2  7 
[532,204,2]   2  7 
[532,242,2]   0  7 
[541,129,1]   0  1 
[541,411,1]   0  1 
[543,229,1]   0  3 
[543,313,1]   0  3 
[547,40,1]   0  1 
[547,506,1]   0  1 
[549,39,3]   0  5 
[549,141,3]   0  5 
[553,23,1]   0  3 
[553,102,1]   1  3 
[553,450,1]   1  3 
[553,529,1]   0  3 
[556,84,2]   0  3 
[556,192,2]   0  3 
[559,165,1]   0  3 
[559,178,1]   0  3 
[559,380,1]   0  3 
[559,393,1]   0  3 
[567,18,9]   0  9 
[567,36,9]   0  9 
[571,109,1]   0  1 
[571,461,1]   0  1 
[576,0,24]   2 11 
[577,213,1]   1  1 
[577,363,1]   1  1 
[579,277,1]   2  3 
[579,301,1]   2  3 
[588,14,14]   5 15 
[588,134,2]   0 11 
[588,158,2]   0 11 
[589,87,1]   0  3 
[589,273,1]   0  3 
[589,315,1]   0  3 
[589,501,1]   0  3 
[592,40,4]   0  5 
[592,104,4]   0  5 
[597,106,1]   0  3 
[597,490,1]   0  3 
[601,24,1]   0  1 
[601,576,1]   0  1 
[603,87,3]   1  5 
[603,111,3]   1  5 
[604,64,2]   0  3 
[604,236,2]   0  3 
[607,210,1]   0  1 
[607,396,1]   0  1 
[613,65,1]   1  1 
[613,547,1]   1  1 
[619,252,1]   0  1 
[619,366,1]   0  1 
[624,64,4]   0 11 
[624,88,4]   0 11 
[625,0,25]   0  5 
[628,24,2]   0  3 
[628,288,2]   0  3 
[631,43,1]   0  1 
[631,587,1]   0  1 
[633,196,1]   0  3 
[633,436,1]   0  3 
[637,21,7]   0  7 
[637,63,7]   0  7 
[637,165,1]   0  5 
[637,263,1]   0  5 
[637,373,1]   0  5 
[637,471,1]   0  5 
[643,177,1]   0  1 
[643,465,1]   0  1 
[651,25,1]   1  7 
[651,67,1]   1  7 
[651,583,1]   1  7 
[651,625,1]   1  7 
[652,116,2]   0  3 
