Magma V2.19-1     Mon Jun 10 2013 21:31:29 on selmer   [Seed = 2755904090]
Type ? for help.  Type <Ctrl>-D to quit.
Loading "global/ProjAction_0.txt"
Loading "global/ModuleAction_0.txt"
Loading "global/RecursiveMatrix.txt"
Loading "H2_0_1/LevelData_pgl.txt"
Loading "H2_0_1/Space_pgl.txt"
Loading "global/Utility.txt"

HNF(level)  //  Cuspidal Dimension // Eisenstein Dimension   // time 

[2   , 1  , 1  ]   0  1 
[4   , 0  , 2  ]   0  2 
[5   , 2  , 1  ]   0  1 
[5   , 3  , 1  ]   0  1 
[8   , 2  , 2  ]   0  3 
[9   , 0  , 3  ]   0  1 
[10  , 3  , 1  ]   0  3 
[10  , 7  , 1  ]   0  3 
[13  , 5  , 1  ]   0  1 
[13  , 8  , 1  ]   0  1 
[16  , 0  , 4  ]   0  4 
[17  , 4  , 1  ]   0  1 
[17  , 13 , 1  ]   0  1 
[18  , 3  , 3  ]   0  3 
[20  , 4  , 2  ]   0  5 
[20  , 6  , 2  ]   0  5 
[25  , 0  , 5  ]   0  3 
[25  , 7  , 1  ]   0  2 
[25  , 18 , 1  ]   0  2 
[26  , 5  , 1  ]   0  3 
[26  , 21 , 1  ]   0  3 
[29  , 12 , 1  ]   0  1 
[29  , 17 , 1  ]   0  1 
[32  , 4  , 4  ]   0  5 
[34  , 13 , 1  ]   0  3 
[34  , 21 , 1  ]   0  3 
[36  , 0  , 6  ]   0  5 
[37  , 6  , 1  ]   0  1 
[37  , 31 , 1  ]   0  1 
[40  , 6  , 2  ]   0  7 
[40  , 14 , 2  ]   0  7 
[41  , 9  , 1  ]   0  1 
[41  , 32 , 1  ]   0  1 
[45  , 6  , 3  ]   0  3 
[45  , 9  , 3  ]   0  3 
[49  , 0  , 7  ]   0  1 
[50  , 5  , 5  ]   0  7 
[50  , 7  , 1  ]   0  5 
[50  , 43 , 1  ]   0  5 
[52  , 10 , 2  ]   0  5 
[52  , 16 , 2  ]   0  5 
[53  , 23 , 1  ]   0  1 
[53  , 30 , 1  ]   0  1 
[58  , 17 , 1  ]   0  3 
[58  , 41 , 1  ]   0  3 
[61  , 11 , 1  ]   0  1 
[61  , 50 , 1  ]   0  1 
[64  , 0  , 8  ]   0  6 
[65  , 8  , 1  ]   0  3 
[65  , 18 , 1  ]   1  3 
[65  , 47 , 1  ]   1  3 
[65  , 57 , 1  ]   0  3 
[68  , 8  , 2  ]   0  5 
[68  , 26 , 2  ]   0  5 
[72  , 6  , 6  ]   1  7 
[73  , 27 , 1  ]   0  1 
[73  , 46 , 1  ]   0  1 
[74  , 31 , 1  ]   0  3 
[74  , 43 , 1  ]   0  3 
[80  , 8  , 4  ]   0  9 
[80  , 12 , 4  ]   0  9 
[81  , 0  , 9  ]   0  3 
[82  , 9  , 1  ]   0  3 
[82  , 73 , 1  ]   0  3 
[85  , 13 , 1  ]   0  3 
[85  , 38 , 1  ]   0  3 
[85  , 47 , 1  ]   0  3 
[85  , 72 , 1  ]   0  3 
[89  , 34 , 1  ]   0  1 
[89  , 55 , 1  ]   0  1 
[90  , 9  , 3  ]   0  7 
[90  , 21 , 3  ]   0  7 
[97  , 22 , 1  ]   0  1 
[97  , 75 , 1  ]   0  1 
[98  , 7  , 7  ]   1  3 
[100 , 0  , 10 ]   1 11 
[100 , 14 , 2  ]   0  8 
[100 , 36 , 2  ]   0  8 
[101 , 10 , 1  ]   0  1 
[101 , 91 , 1  ]   0  1 
[104 , 10 , 2  ]   0  7 
[104 , 42 , 2  ]   0  7 
[106 , 23 , 1  ]   1  3 
[106 , 83 , 1  ]   1  3 
[109 , 33 , 1  ]   0  1 
[109 , 76 , 1  ]   0  1 
[113 , 15 , 1  ]   0  1 
[113 , 98 , 1  ]   0  1 
[116 , 24 , 2  ]   0  5 
[116 , 34 , 2  ]   0  5 
[117 , 15 , 3  ]   0  3 
[117 , 24 , 3  ]   0  3 
[121 , 0  , 11 ]   1  1 
[122 , 11 , 1  ]   0  3 
[122 , 111, 1  ]   0  3 
[125 , 10 , 5  ]   0  5 
[125 , 15 , 5  ]   0  5 
[125 , 57 , 1  ]   0  3 
[125 , 68 , 1  ]   0  3 
